时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,125000,0
4,125000,125000,0
5,125000,125000,0
6,125000,125000,0
7,125000,125000,0
8,125000,125000,0
9,125000,125000,0
10,125000,125000,0
11,125000,125000,0
12,125000,125000,0
13,125000,125000,0
14,125000,125000,0
15,125000,125000,0
16,125000,125000,0
17,125000,7904,984
18,130904,7904,984
19,135824,135824,0
20,135824,135824,0
21,135824,135824,0
22,135824,5436,881
23,140229,5436,881
24,144634,64,915
25,148294,64,915
26,151954,64,915
27,156529,64,915
28,160189,160189,0
29,160189,7821,856
30,163613,177,898
31,167205,177,898
32,171695,171695,0
33,171695,171695,0
34,171695,171695,0
35,171695,171695,0
36,171695,171695,0
37,171695,171695,0
38,171695,171695,0
39,171695,171695,0
40,171695,171695,0
41,171695,171695,0
42,171695,2353,746
43,171695,2353,746
44,173187,2353,746
45,176917,247,755
46,179937,247,755
47,180692,8,756
48,182204,8,756
49,184472,8,756
50,185984,8,756
51,186740,8,756
52,186740,8,756
53,186740,8,756
54,188252,8,756
55,189764,8,756
56,190520,8,756
57,193544,8,756
58,193544,8,756
59,193544,8,756
60,194300,8,756
61,193544,193544,0
62,193544,10199,719
63,194263,471,757
64,194263,471,757
65,194263,471,757
66,195020,214,758
67,195778,214,758
68,198052,198052,0
69,198052,7377,725
70,198777,513,751
71,201030,513,751
72,201781,513,751
73,201781,513,751
74,203283,513,751
75,204034,513,751
76,204034,513,751
77,206287,513,751
78,206287,239,752
79,208543,239,752
80,210799,239,752
81,210799,239,752
82,210799,239,752
83,210799,239,752
84,210799,239,752
85,212303,239,752
86,211551,239,752
87,210799,239,752
88,210047,239,752
89,210047,239,752
90,211551,239,752
91,212303,239,752
92,211551,239,752
93,212303,239,752
94,211551,239,752
95,208543,239,752
96,207039,239,752
97,206287,239,752
98,206287,239,752
99,205535,239,752
100,204783,239,752
101,206287,206287,0
102,206287,8837,718
103,204851,8837,718
104,204133,204133,0
105,204133,204133,0
106,204133,204133,0
107,204133,825,742
108,203391,279,744
109,204135,5,745
110,204880,5,745
111,206370,5,745
112,207115,5,745
113,206370,5,745
114,206370,206370,0
115,206370,206370,0
116,206370,116,734
117,206370,116,734
118,207104,116,734
119,206370,206370,0
120,206370,206370,0
121,206370,12744,694
122,205676,12744,694
123,206370,747,737
124,207107,747,737
125,207844,747,737
126,209318,747,737
127,208581,183,739
128,210059,183,739
129,210059,183,739
130,209320,183,739
131,209320,183,739
132,207842,183,739
133,207842,183,739
134,209320,183,739
135,207103,183,739
136,206364,183,739
137,205625,205625,0
138,205625,205625,0
139,205625,205625,0
140,205625,205625,0
141,205625,205625,0
142,205625,205625,0
143,205625,205625,0
144,205625,205625,0
145,205625,7814,709
146,204916,7814,709
147,203498,7814,709
148,204916,7814,709
