时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,0,4560
4,141360,0,4560
5,173280,0,4560
6,205200,205200,0
7,205200,205200,0
8,205200,205200,0
9,205200,205200,0
10,205200,205200,0
11,205200,2560,2533
12,220398,2560,2533
13,238129,2560,2533
14,258393,237,2556
15,273729,237,2556
16,289065,11,2558
17,304413,11,2558
18,319761,11,2558
19,332551,11,2558
20,347899,11,2558
21,363247,11,2558
22,378595,11,2558
23,391385,11,2558
24,404175,11,2558
25,414407,11,2558
26,424639,11,2558
27,437429,437429,0
28,437429,437429,0
29,437429,59535,2123
30,445921,59535,2123
31,454413,59535,2123
32,465028,3954,2414
33,477098,477098,0
34,477098,477098,0
35,477098,22581,2239
36,490532,22581,2239
37,495010,1059,2341
38,499692,1059,2341
39,506715,1059,2341
40,513738,513738,0
41,513738,513738,0
42,513738,513738,0
43,513738,33860,2114
44,517966,33860,2114
45,528536,33860,2114
46,536992,536992,0
47,536992,536992,0
48,536992,536992,0
49,536992,25324,2097
50,541186,25324,2097
51,543283,25324,2097
52,543283,25324,2097
53,543283,377,2198
54,547679,377,2198
55,552075,126,2199
56,554274,126,2199
57,563070,126,2199
58,563070,126,2199
59,563070,126,2199
60,565269,126,2199
61,563070,126,2199
62,560871,126,2199
63,563070,126,2199
64,563070,126,2199
65,563070,563070,0
66,563070,6665,2165
67,565235,6665,2165
68,571730,401,2189
69,576108,401,2189
70,578297,137,2190
71,584867,137,2190
72,587057,587057,0
73,587057,587057,0
74,587057,587057,0
75,587057,587057,0
76,587057,587057,0
77,587057,8643,2111
78,587057,587057,0
79,587057,12559,2074
80,593279,799,2116
81,593279,799,2116
82,593279,239,2118
83,593279,239,2118
84,593279,239,2118
85,597515,239,2118
86,595397,239,2118
87,593279,239,2118
88,591161,591161,0
89,591161,591161,0
90,591161,591161,0
91,591161,10523,2059
92,589102,1250,2092
93,591194,1250,2092
94,589102,126,2096
95,580718,126,2096
96,576526,126,2096
97,574430,574430,0
98,574430,574430,0
99,574430,24335,2015
100,572415,24335,2015
101,576445,576445,0
102,576445,576445,0
103,576445,576445,0
104,576445,576445,0
105,576445,576445,0
106,576445,12420,2051
107,574394,12420,2051
108,572343,572343,0
109,572343,572343,0
110,572343,572343,0
111,572343,38564,1927
112,574270,38564,1927
113,572343,38564,1927
114,572343,38564,1927
115,578124,1044,2061
116,580185,539440,145
117,580185,16780,2005
118,582190,16780,2005
119,580185,16780,2005
120,578180,16780,2005
121,576175,319,2064
122,574111,574111,0
123,574111,574111,0
124,574111,47151,1882
125,575993,4439,2034
126,580061,4439,2034
127,578027,4439,2034
128,582095,4439,2034
129,582095,463,2048
130,580047,180,2049
131,580047,180,2049
132,575949,180,2049
133,575949,180,2049
134,580047,180,2049
135,573900,180,2049
136,571851,180,2049
137,569802,180,2049
138,567753,180,2049
139,573900,180,2049
140,573900,573900,0
141,573900,573900,0
142,573900,573900,0
143,573900,573900,0
144,573900,29300,1945
145,571955,29300,1945
146,570010,944,2047
147,565916,116,2050
148,570016,116,2050
149,567966,116,2050
150,570016,116,2050
151,565916,116,2050
152,563866,563866,0
153,563866,563866,0
154,563866,274,2042
155,563866,274,2042
156,567950,567950,0
157,567950,6112,2021
158,565929,295,2042
159,567971,17,2043
160,565928,17,2043
161,570014,17,2043
162,570014,17,2043
163,572057,17,2043
164,570014,17,2043
165,572057,17,2043
166,570014,17,2043
167,570014,17,2043
168,570014,570014,0
169,570014,38478,1912
170,568102,568102,0
171,568102,568102,0
172,568102,45403,1887
173,569989,45403,1887
174,566215,45403,1887
