时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,3850,4846
4,154076,3850,4846
5,187998,12,4947
6,222627,12,4947
7,252309,12,4947
8,291885,12,4947
9,321567,321567,0
10,321567,321567,0
11,321567,321567,0
12,321567,321567,0
13,321567,321567,0
14,321567,321567,0
15,321567,321567,0
16,321567,11043,2748
17,338055,338055,0
18,338055,338055,0
19,338055,43215,2268
20,351663,43215,2268
21,365271,43215,2268
22,378879,3255,2538
23,391569,195,2558
24,404359,195,2558
25,414591,195,2558
26,424823,195,2558
27,437613,24,2559
28,447849,24,2559
29,455526,24,2559
30,465762,465762,0
31,465762,465762,0
32,465762,465762,0
33,465762,20450,2272
34,472578,1744,2366
35,482042,1744,2366
36,496238,1744,2366
37,500970,56,2374
38,505718,56,2374
39,512840,56,2374
40,519962,56,2374
41,527084,56,2374
42,538954,56,2374
43,538954,56,2374
44,543702,56,2374
45,555572,56,2374
46,565068,56,2374
47,567442,56,2374
48,572190,56,2374
49,579312,56,2374
50,584060,56,2374
51,586434,56,2374
52,586434,56,2374
53,586434,56,2374
54,591182,56,2374
55,595930,56,2374
56,598304,56,2374
57,607800,56,2374
58,607800,607800,0
59,607800,607800,0
60,607800,2565,2355
61,605445,2565,2355
62,603090,2565,2355
63,605445,261,2364
64,605445,605445,0
65,605445,25093,2267
66,607712,25093,2267
67,609979,67,2364
68,617071,67,2364
69,621799,67,2364
70,624163,67,2364
71,631255,67,2364
72,633619,67,2364
73,633619,67,2364
74,638347,67,2364
75,640711,67,2364
76,640711,67,2364
77,647803,67,2364
78,647803,67,2364
79,654895,67,2364
80,661987,67,2364
81,661987,67,2364
82,661987,67,2364
83,661987,67,2364
84,661987,67,2364
85,666715,666715,0
86,666715,56664,2171
87,664544,2344,2365
88,662179,2344,2365
89,662179,2344,2365
90,666909,2344,2365
91,669274,2344,2365
92,666909,96,2373
93,669282,669282,0
94,669282,14271,2331
95,659958,14271,2331
96,655296,796,2380
97,652916,796,2380
98,652916,248,2382
99,650534,248,2382
100,648152,648152,0
101,648152,648152,0
102,648152,7127,2331
103,643490,7127,2331
104,641159,7127,2331
105,645821,277,2356
106,648177,648177,0
107,648177,9483,2331
108,645846,9483,2331
109,648177,167,2365
110,650542,650542,0
111,650542,650542,0
112,650542,650542,0
113,650542,650542,0
114,650542,55823,2147
115,656983,55823,2147
116,659130,55823,2147
117,659130,55823,2147
118,661277,55823,2147
119,659130,2714,2336
120,656794,2714,2336
121,654458,2714,2336
122,652122,212,2345
123,654467,212,2345
124,656812,212,2345
125,659157,212,2345
126,663847,212,2345
127,661502,212,2345
128,666192,212,2345
129,666192,212,2345
130,663847,212,2345
131,663847,212,2345
132,659157,212,2345
133,659157,212,2345
134,663847,212,2345
135,656812,212,2345
136,654467,212,2345
