时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,12,1932
9,125592,12,1932
10,142980,12,1932
11,154572,12,1932
12,166164,12,1932
13,179688,12,1932
14,195144,12,1932
15,206736,12,1932
16,218328,218328,0
17,218328,7103,1775
18,228978,228978,0
19,228978,228978,0
20,228978,228978,0
21,228978,228978,0
22,228978,228978,0
23,228978,1620,1486
24,236408,40,1496
25,242392,40,1496
26,248376,40,1496
27,255856,40,1496
28,261840,40,1496
29,266328,40,1496
30,272312,40,1496
31,278296,40,1496
32,285776,40,1496
33,293256,40,1496
34,297744,40,1496
35,303728,40,1496
36,312704,40,1496
37,315696,40,1496
38,318688,318688,0
39,318688,318688,0
40,318688,318688,0
41,318688,5668,1410
42,325738,5668,1410
43,325738,5668,1410
44,328558,5668,1410
45,335608,286,1433
46,341340,341340,0
47,341340,7218,1398
48,344136,7218,1398
49,348330,7218,1398
50,351126,7218,1398
51,352524,7218,1398
52,352524,352524,0
53,352524,3019,1415
54,355354,355354,0
55,355354,5711,1393
56,356747,5711,1393
57,362319,335,1414
58,362319,362319,0
59,362319,362319,0
60,362319,362319,0
61,362319,362319,0
62,362319,26484,1317
63,363636,363636,0
64,363636,363636,0
65,363636,363636,0
66,363636,21312,1332
67,364968,21312,1332
68,368964,368964,0
69,368964,368964,0
70,368964,368964,0
71,368964,368964,0
72,368964,368964,0
73,368964,368964,0
74,368964,368964,0
75,368964,18290,1294
76,368964,18290,1294
77,372846,18290,1294
78,372846,18290,1294
79,376728,1116,1356
80,380796,1116,1356
81,380796,276,1359
82,380796,276,1359
83,380796,276,1359
84,380796,276,1359
85,383514,276,1359
86,382155,276,1359
87,380796,276,1359
88,379437,276,1359
89,379437,379437,0
90,379437,2897,1340
91,380777,359,1349
92,379428,78,1350
93,380778,78,1350
94,379428,78,1350
95,374028,78,1350
96,371328,78,1350
97,369978,78,1350
98,369978,78,1350
99,368628,78,1350
100,367278,367278,0
101,367278,367278,0
102,367278,27378,1236
103,364806,1989,1329
104,363477,1989,1329
105,366135,1989,1329
106,367464,1989,1329
107,366135,345,1335
108,364800,72,1336
109,366136,72,1336
110,367472,72,1336
111,370144,72,1336
112,371480,72,1336
113,370144,370144,0
114,370144,23894,1250
115,373894,373894,0
116,373894,373894,0
117,373894,373894,0
118,373894,373894,0
119,373894,36132,1202
120,372692,36132,1202
121,371490,2652,1322
122,370168,2652,1322
123,371490,371490,0
124,371490,371490,0
125,371490,16587,1263
126,374016,16587,1263
127,372753,1923,1315
128,375383,219,1321
129,375383,219,1321
130,374062,374062,0
131,374062,12954,1276
132,371510,12954,1276
133,371510,871,1319
134,374148,374148,0
135,374148,374148,0
136,374148,374148,0
137,374148,29984,1238
138,372910,29984,1238
139,376624,29984,1238
140,376624,584,1343
141,373938,373938,0
142,373938,373938,0
143,373938,373938,0
144,373938,373938,0
145,373938,1473,1335
146,372603,1473,1335
147,369933,93,1340
148,372613,93,1340
149,371273,93,1340
150,372613,93,1340
151,369933,369933,0
152,369933,21783,1266
153,369933,21783,1266
154,371199,21783,1266
155,371199,21783,1266
156,373731,933,1341
157,373731,933,1341
158,372390,102,1344
159,373734,102,1344
160,372390,102,1344
161,375078,102,1344
162,375078,102,1344
163,376422,102,1344
164,375078,102,1344
165,376422,376422,0
166,376422,376422,0
167,376422,376422,0
168,376422,1446,1344
169,375078,375078,0
170,375078,375078,0
171,375078,375078,0
172,375078,375078,0
173,375078,375078,0
174,375078,375078,0
